event,symbol,event_type,status,reason,source
PEVT_00394,FORTIS,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00395,GLENMARK,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00396,GODFRYPHLP,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00397,HSCL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00398,INDIACEM,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00399,INDHOTEL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00400,NAUKRI,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00401,JUBLPHARMA,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00402,KAYNES,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00403,KEC,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00404,KFINTECH,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00405,LLOYDSME,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00406,LUPIN,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00407,MCX,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00408,NATCOPHARM,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00409,NETWEB,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00410,OFSS,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00411,POLICYBZR,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00412,PCBL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00413,PERSISTENT,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00414,PPLPHARMA,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00415,POLYMED,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00416,RADICO,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00417,SUVENPHAR,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00418,TECHM,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00419,UNITDSPR,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00420,VOLTAS,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00421,ZOMATO,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122024.pdf
PEVT_00422,SKFINDIA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122025.pdf
PEVT_00423,JSWCEMENT,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs11122025.pdf
PEVT_00424,GAYAPROJ,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs12032020.pdf
PEVT_00425,SHILPAMED,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs12032020.pdf
PEVT_00426,AKUMS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs12032026.pdf
PEVT_00427,APLLTD,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs12032026.pdf
PEVT_00428,ALKYLAMINE,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs12032026.pdf
PEVT_00430,BASF,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs12032026.pdf
PEVT_00431,CAMPUS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs12032026.pdf
PEVT_00432,GUJGASLTD,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs12032026.pdf
PEVT_00433,INOXINDIA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs12032026.pdf
PEVT_00434,JYOTHYLAB,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs12032026.pdf
PEVT_00435,KIRLOSBROS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs12032026.pdf
PEVT_00436,KSB,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs12032026.pdf
PEVT_00437,METROPOLIS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs12032026.pdf
PEVT_00438,PGHH,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs12032026.pdf
PEVT_00439,RCF,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs12032026.pdf
PEVT_00440,RELINFRA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs12032026.pdf
PEVT_00441,SUNDRMFAST,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs12032026.pdf
PEVT_00442,VGUARD,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs12032026.pdf
PEVT_00443,CPPLUS,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs12032026.pdf
PEVT_00444,CEMPRO,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs12032026.pdf
PEVT_00445,GABRIEL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs12032026.pdf
PEVT_00446,GALLANTT,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs12032026.pdf
PEVT_00447,SPLPETRO,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs12032026.pdf
PEVT_00448,TEGA,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs12032026.pdf
PEVT_00449,TENNIND,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs12032026.pdf
PEVT_00450,ZYDUSWELL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs12032026.pdf
PEVT_00451,ACI,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00452,AVANTIFEED,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00453,BALAMINES,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00454,CELLO,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00455,CIEINDIA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00456,FINEORG,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00457,GRINDWELL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00458,GAEL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00459,GSFC,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00460,KSB,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00461,METROBRAND,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00462,NUVOCO,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00463,PGHH,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00464,RATNAMANI,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00465,SANOFI,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00466,SUNDRMFAST,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00467,TVSSCS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00468,VINATIORGA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00469,AFCONS,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00470,ALIVUS,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00471,FIRSTCRY,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00472,HYUNDAI,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00473,IGIL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00474,LTFOODS,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00475,NAVA,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00476,NEULANDLAB,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00477,PGEL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00478,TARIL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00479,VMM,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00480,WAAREEENER,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13032025.pdf
PEVT_00481,JBCHEPHARM,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13072026_1.pdf
PEVT_00482,PFOCUS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs13072026_1.pdf
PEVT_00483,MOTHERSUMI,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15062021.pdf
PEVT_00484,GLAND,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15062021.pdf
PEVT_00485,EQUITAS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15062022.pdf
PEVT_00486,GESHIP,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15062022.pdf
PEVT_00487,GNFC,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15062022.pdf
PEVT_00488,IRB,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15062022.pdf
PEVT_00489,JMFINANCIL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15062022.pdf
PEVT_00490,UJJIVAN,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15062022.pdf
PEVT_00491,AUROPHARMA,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15062022.pdf
PEVT_00492,MGL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15062022.pdf
PEVT_00493,MANAPPURAM,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15062022.pdf
PEVT_00494,PFIZER,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15062022.pdf
PEVT_00495,RBLBANK,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15062022.pdf
PEVT_00496,SRTRANSFIN,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15062022.pdf
PEVT_00497,BASF,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092023.pdf
PEVT_00498,BPCL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092023.pdf
PEVT_00499,BORORENEW,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092023.pdf
PEVT_00500,FINPIPE,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092023.pdf
PEVT_00501,GREENPANEL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092023.pdf
PEVT_00502,HGS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092023.pdf
PEVT_00503,HAL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092023.pdf
PEVT_00504,IFBIND,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092023.pdf
PEVT_00505,NAUKRI,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092023.pdf
PEVT_00506,KENNAMET,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092023.pdf
PEVT_00507,NOCIL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092023.pdf
PEVT_00508,TCIEXP,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092023.pdf
PEVT_00509,TCI,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092023.pdf
PEVT_00510,ALLCARGO,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092023.pdf
PEVT_00511,CHAMBLFERT,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092023.pdf
PEVT_00512,GILLETTE,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092023.pdf
PEVT_00513,GLS,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092023.pdf
PEVT_00514,GPIL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092023.pdf
PEVT_00515,HEG,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092023.pdf
PEVT_00516,IRCON,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092023.pdf
PEVT_00517,JINDALSAW,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092023.pdf
PEVT_00518,KIRLFER,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092023.pdf
PEVT_00519,PGHL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092023.pdf
PEVT_00520,SAFARI,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092023.pdf
PEVT_00521,SYRMA,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092023.pdf
PEVT_00522,USHAMART,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092023.pdf
PEVT_00523,ALIVUS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00524,APOLLOHOSP,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00525,COALINDIA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00526,FINPIPE,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00527,NYKAA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00528,IOC,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00529,KANSAINER,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00530,MAHSEAMLES,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00531,MANKIND,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00532,MASTEK,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00533,MINDACORP,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00534,RAYMOND,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00535,ROUTE,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00536,SWSOLAR,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00537,TANLA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00538,ZFCVINDIA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00539,AKZOINDIA,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00540,BLUEJET,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00541,EMCURE,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00542,FORCEMOT,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00543,GRAVITA,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00544,HEXT,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00545,HINDALCO,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00546,INDUSTOWER,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00547,JUBLPHARMA,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00548,KSB,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00549,NUVOCO,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00550,PGHH,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00551,SAILIFE,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00552,SWIGGY,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00553,TRIDENT,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00554,WELSPUNLIV,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00555,CGPOWER,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00556,SRF,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025.pdf
PEVT_00557,PEL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025_1.pdf
PEVT_00558,RELINFRA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs15092025_1.pdf
PEVT_00559,EQUITAS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs16092022.pdf
PEVT_00560,SHOPERSTOP,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs16092022.pdf
PEVT_00561,ABSLAMC,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs17022023_1.pdf
PEVT_00562,ALOKINDS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs17022023_1.pdf
PEVT_00564,BHARATRAS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs17022023_1.pdf
PEVT_00565,CAPLIPOINT,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs17022023_1.pdf
PEVT_00566,DHANI,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs17022023_1.pdf
PEVT_00567,DBL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs17022023_1.pdf
PEVT_00568,HATSUN,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs17022023_1.pdf
PEVT_00569,INDOCO,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs17022023_1.pdf
PEVT_00570,MOIL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs17022023_1.pdf
PEVT_00571,PRIVISCL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs17022023_1.pdf
PEVT_00572,PGHL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs17022023_1.pdf
PEVT_00573,SFL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs17022023_1.pdf
PEVT_00574,SHILPAMED,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs17022023_1.pdf
PEVT_00575,SIS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs17022023_1.pdf
PEVT_00576,SUDARSCHEM,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs17022023_1.pdf
PEVT_00577,SYMPHONY,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs17022023_1.pdf
PEVT_00578,TATACOFFEE,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs17022023_1.pdf
PEVT_00579,THYROCARE,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs17022023_1.pdf
PEVT_00580,WOCKPHARMA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs17022023_1.pdf
PEVT_00581,AARTIIND,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs17022023_1.pdf
PEVT_00582,ADANIPOWER,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs17022023_1.pdf
PEVT_00583,APARINDS,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs17022023_1.pdf
PEVT_00584,ACI,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs17022023_1.pdf
PEVT_00585,BIKAJI,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs17022023_1.pdf
PEVT_00586,BLS,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs17022023_1.pdf
PEVT_00587,CRAFTSMAN,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs17022023_1.pdf
