event_id,source_document,symbol,event_type,existing_resolved_status,validated_decision_status,diff_result,resolution_evidence
EVT_01121,ind_prs23092024.pdf,VINATIORGA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01122,ind_prs23092024.pdf,CUMMINSIND,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01123,ind_prs24022022_1.pdf,ALEMBICLTD,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01124,ind_prs24022022_1.pdf,ASHOKA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01125,ind_prs24022022_1.pdf,BAJAJCON,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01126,ind_prs24022022_1.pdf,BHARATRAS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01127,ind_prs24022022_1.pdf,CGCL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01128,ind_prs24022022_1.pdf,DCBBANK,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01129,ind_prs24022022_1.pdf,DHANUKA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01130,ind_prs24022022_1.pdf,FRETAIL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01131,ind_prs24022022_1.pdf,GILLETTE,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01132,ind_prs24022022_1.pdf,GREAVESCOT,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01133,ind_prs24022022_1.pdf,HEIDELBERG,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01134,ind_prs24022022_1.pdf,INGERRAND,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01135,ind_prs24022022_1.pdf,IOLCP,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01136,ind_prs24022022_1.pdf,JINDALSAW,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01137,ind_prs24022022_1.pdf,JKTYRE,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01138,ind_prs24022022_1.pdf,JCHAC,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01139,ind_prs24022022_1.pdf,KSCL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01140,ind_prs24022022_1.pdf,KSB,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01141,ind_prs24022022_1.pdf,LAOPALA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01142,ind_prs24022022_1.pdf,LEMONTREE,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01143,ind_prs24022022_1.pdf,MINDACORP,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01144,ind_prs24022022_1.pdf,MIDHANI,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01145,ind_prs24022022_1.pdf,NFL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01146,ind_prs24022022_1.pdf,NILKAMAL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01147,ind_prs24022022_1.pdf,SCHNEIDER,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01148,ind_prs24022022_1.pdf,SHARDACROP,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01149,ind_prs24022022_1.pdf,SPANDANA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01150,ind_prs24022022_1.pdf,STARCEMENT,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01151,ind_prs24022022_1.pdf,TASTYBITE,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01152,ind_prs24022022_1.pdf,UJJIVAN,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01153,ind_prs24022022_1.pdf,UJJIVANSFB,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01154,ind_prs24022022_1.pdf,VALIANTORG,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01155,ind_prs24022022_1.pdf,ABSLAMC,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01156,ind_prs24022022_1.pdf,ALLCARGO,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01157,ind_prs24022022_1.pdf,APTUS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01158,ind_prs24022022_1.pdf,BORORENEW,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01159,ind_prs24022022_1.pdf,BCG,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01160,ind_prs24022022_1.pdf,MAPMYINDIA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01161,ind_prs24022022_1.pdf,CHEMPLASTS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01162,ind_prs24022022_1.pdf,CLEAN,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01163,ind_prs24022022_1.pdf,DEVYANI,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01164,ind_prs24022022_1.pdf,EASEMYTRIP,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01165,ind_prs24022022_1.pdf,NYKAA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01166,ind_prs24022022_1.pdf,GRINFRA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01167,ind_prs24022022_1.pdf,GLS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01168,ind_prs24022022_1.pdf,GOCOLORS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01169,ind_prs24022022_1.pdf,HLEGLAS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01170,ind_prs24022022_1.pdf,KIMS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01171,ind_prs24022022_1.pdf,LATENTVIEW,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01172,ind_prs24022022_1.pdf,MEDPLUS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01173,ind_prs24022022_1.pdf,METROBRAND,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01174,ind_prs24022022_1.pdf,NUVOCO,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01175,ind_prs24022022_1.pdf,PAYTM,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01176,ind_prs24022022_1.pdf,POLICYBZR,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01177,ind_prs24022022_1.pdf,PRIVISCL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01178,ind_prs24022022_1.pdf,RTNINDIA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01179,ind_prs24022022_1.pdf,SAPPHIRE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01180,ind_prs24022022_1.pdf,SAREGAMA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01181,ind_prs24022022_1.pdf,RENUKA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01182,ind_prs24022022_1.pdf,SHYAMMETL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01183,ind_prs24022022_1.pdf,STARHEALTH,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01184,ind_prs24022022_1.pdf,TATAINVEST,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01185,ind_prs24022022_1.pdf,VIJAYA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01186,ind_prs24022022_1.pdf,ZOMATO,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01187,ind_prs24042024.pdf,BCG,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01188,ind_prs24042024.pdf,IIFL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01189,ind_prs24052022.pdf,JSLHISAR,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01190,ind_prs24052022.pdf,TRIVENI,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01191,ind_prs24072023.pdf,ATGL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01192,ind_prs24072023.pdf,AWL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01193,ind_prs24072023.pdf,BALKRISIND,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01194,ind_prs24072023.pdf,GLAXO,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01195,ind_prs24072023.pdf,SWSOLAR,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01196,ind_prs24072023.pdf,CROMPTON,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01197,ind_prs24072023.pdf,TATACHEM,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01198,ind_prs24072024.pdf,AMBUJACEM,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01199,ind_prs24072024.pdf,CERA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01200,ind_prs24072024.pdf,LALPATHLAB,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01201,ind_prs24072024.pdf,INFY,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01202,ind_prs24072024.pdf,WIPRO,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01203,ind_prs24072024.pdf,DALBHARAT,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01204,ind_prs24072024.pdf,GODREJCP,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01205,ind_prs24072024.pdf,PERSISTENT,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01206,ind_prs24072025.pdf,ACC,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01207,ind_prs24072025.pdf,IGIL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01208,ind_prs24072025.pdf,INFY,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01209,ind_prs24072025.pdf,JINDALSAW,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01210,ind_prs24072025.pdf,TATAMOTORS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01211,ind_prs24072025.pdf,JSLL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01212,ind_prs26072022.pdf,BRITANNIA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01213,ind_prs26072022.pdf,NMDC,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01214,ind_prs26072022.pdf,TATASTLLP,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01215,ind_prs26072022.pdf,BALAMINES,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01216,ind_prs26072022.pdf,CHEMPLASTS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01217,ind_prs26072022.pdf,LALPATHLAB,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01218,ind_prs26072022.pdf,INFIBEAM,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01219,ind_prs26072022.pdf,LAXMIMACH,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01220,ind_prs26072022.pdf,PERSISTENT,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01221,ind_prs26072022.pdf,SYNGENE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01222,ind_prs26072022.pdf,TATASTEEL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01223,ind_prs26072022.pdf,TRIDENT,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01224,ind_prs26072022.pdf,WIPRO,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01225,ind_prs26072022.pdf,VOLTAS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01226,ind_prs26102020.pdf,ALLCARGO,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01227,ind_prs26102020.pdf,NETWORK18,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01228,ind_prs27042017.pdf,ABIRLANUVO,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01229,ind_prs27042017.pdf,GRASIM,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01230,ind_prs27042017.pdf,TUBEINVEST,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01231,ind_prs27042017.pdf,LAURUSLABS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01232,ind_prs27042017.pdf,PNBHOUSING,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01233,ind_prs27042017.pdf,VBL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01234,ind_prs28022024.pdf,AARTIDRUGS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01235,ind_prs28022024.pdf,BCG,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01236,ind_prs28022024.pdf,DELTACORP,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01237,ind_prs28022024.pdf,EPIGRAL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01238,ind_prs28022024.pdf,GRINFRA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01239,ind_prs28022024.pdf,GALAXYSURF,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01240,ind_prs28022024.pdf,GOCOLORS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01241,ind_prs28022024.pdf,GUJALKALI,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01242,ind_prs28022024.pdf,HLEGLAS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01243,ind_prs28022024.pdf,INFIBEAM,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01244,ind_prs28022024.pdf,INGERRAND,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01245,ind_prs28022024.pdf,JAMNAAUTO,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01246,ind_prs28022024.pdf,LAXMIMACH,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01247,ind_prs28022024.pdf,LUXIND,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01248,ind_prs28022024.pdf,NAZARA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01249,ind_prs28022024.pdf,ORIENTELEC,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01250,ind_prs28022024.pdf,PFIZER,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01251,ind_prs28022024.pdf,POLYPLEX,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01252,ind_prs28022024.pdf,PGHL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01253,ind_prs28022024.pdf,RAIN,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01254,ind_prs28022024.pdf,RALLIS,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01255,ind_prs28022024.pdf,RELAXO,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01256,ind_prs28022024.pdf,ROSSARI,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01257,ind_prs28022024.pdf,SHARDACROP,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01258,ind_prs28022024.pdf,SFL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01259,ind_prs28022024.pdf,SHOPERSTOP,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01260,ind_prs28022024.pdf,SUPRAJIT,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01261,ind_prs28022024.pdf,SYMPHONY,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01262,ind_prs28022024.pdf,TEAMLEASE,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01263,ind_prs28022024.pdf,TTKPRESTIG,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01264,ind_prs28022024.pdf,VGUARD,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01265,ind_prs28022024.pdf,VINATIORGA,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01266,ind_prs28022024.pdf,VMART,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01267,ind_prs28022024.pdf,ZYDUSWELL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01268,ind_prs28022024.pdf,ACE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01269,ind_prs28022024.pdf,ANANDRATHI,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01270,ind_prs28022024.pdf,ASTRAZEN,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01271,ind_prs28022024.pdf,CAPLIPOINT,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01272,ind_prs28022024.pdf,CELLO,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01273,ind_prs28022024.pdf,CHENNPETRO,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01274,ind_prs28022024.pdf,DOMS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01275,ind_prs28022024.pdf,ELECON,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01276,ind_prs28022024.pdf,GRSE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01277,ind_prs28022024.pdf,GMDCLTD,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01278,ind_prs28022024.pdf,HAPPYFORGE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01279,ind_prs28022024.pdf,HBLPOWER,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01280,ind_prs28022024.pdf,HSCL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01281,ind_prs28022024.pdf,HONASA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01282,ind_prs28022024.pdf,IREDA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01283,ind_prs28022024.pdf,INOXWIND,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01284,ind_prs28022024.pdf,JAIBALAJI,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01285,ind_prs28022024.pdf,J&KBANK,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01286,ind_prs28022024.pdf,JIOFIN,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01287,ind_prs28022024.pdf,JSWINFRA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01288,ind_prs28022024.pdf,JWL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01289,ind_prs28022024.pdf,LLOYDSME,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01290,ind_prs28022024.pdf,MAHSEAMLES,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01291,ind_prs28022024.pdf,NUVAMA,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01292,ind_prs28022024.pdf,RRKABEL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01293,ind_prs28022024.pdf,RAILTEL,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01294,ind_prs28022024.pdf,RKFORGE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01295,ind_prs28022024.pdf,SBFC,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01296,ind_prs28022024.pdf,SCHNEIDER,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01297,ind_prs28022024.pdf,SIGNATURE,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01298,ind_prs28022024.pdf,TMB,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01299,ind_prs28022024.pdf,TATATECH,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01300,ind_prs28022024.pdf,TITAGARH,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01301,ind_prs28022024.pdf,TVSSCS,ADDITION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01302,ind_prs29082017.pdf,RELCAPITAL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01303,ind_prs29082017.pdf,MFSL,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01304,ind_prs31082018.pdf,KPIT,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_01305,ind_prs31082018.pdf,SHILPAMED,DELETION,ACTIVE,ACTIVE,MATCH,Verified raw reconstitution event
EVT_DER_0001,ind_prs10062026.pdf,ANGELONE,DELETION,ACTIVE,ACTIVE,MATCH,Derived outgoing deletion from replacement REP_001
EVT_DER_0002,ind_prs10062026.pdf,INFY,ADDITION,ACTIVE,ACTIVE,MATCH,Derived incoming addition from replacement REP_001
EVT_DER_0003,ind_prs10062026.pdf,ASTRAZEN,DELETION,ACTIVE,ACTIVE,MATCH,Derived outgoing deletion from replacement REP_002
EVT_DER_0004,ind_prs10062026.pdf,JSWDULUX,ADDITION,ACTIVE,ACTIVE,MATCH,Derived incoming addition from replacement REP_002
EVT_DER_0005,ind_prs10062026.pdf,GLAXO,DELETION,ACTIVE,ACTIVE,MATCH,Derived outgoing deletion from replacement REP_003
EVT_DER_0006,ind_prs10062026.pdf,SCHNEIDER,ADDITION,ACTIVE,ACTIVE,MATCH,Derived incoming addition from replacement REP_003
