source_document,source_url,source_page,section_heading,section_start_page,section_end_page,announcement_date,effective_date,review_period,event_type,event_type_basis,company_name,symbol,old_symbol,new_symbol,isin,extraction_status,extraction_notes
ind_prs07032017.pdf,https://www.niftyindices.com/Press_Release/ind_prs07032017.pdf,Page 1,1) NIFTY 500 Index,1,1,"February 16, 2017","March 31, 2017",2017-MAR,DELETION,The following companies are being excluded,State Bank of Travancore,SBT,,,,PASS,Extracted from ind_prs07032017.pdf Page 1 table
ind_prs07032017.pdf,https://www.niftyindices.com/Press_Release/ind_prs07032017.pdf,Page 1,1) NIFTY 500 Index,1,1,"February 16, 2017","March 31, 2017",2017-MAR,ADDITION,The following companies are being included,Future Retail Ltd.,FRETAIL,,,,PASS,Extracted from ind_prs07032017.pdf Page 1 table
ind_prs07032017.pdf,https://www.niftyindices.com/Press_Release/ind_prs07032017.pdf,Page 1,1) NIFTY 500 Index,1,1,"February 16, 2017","March 31, 2017",2017-MAR,ADDITION,The following companies are being included,Max India Ltd.,MAXINDIA,,,,PASS,Extracted from ind_prs07032017.pdf Page 1 table
ind_prs07032017.pdf,https://www.niftyindices.com/Press_Release/ind_prs07032017.pdf,Page 1,1) NIFTY 500 Index,1,1,"February 16, 2017","March 31, 2017",2017-MAR,ADDITION,The following companies are being included,Mahanagar Gas Ltd.,MGL,,,,PASS,Extracted from ind_prs07032017.pdf Page 1 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 7,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,Angel One Ltd.,ANGELONE,,,,PASS,Extracted from ind_prs07062024.pdf Page 7 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 7,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,Aurobindo Pharma Ltd.,AUROPHARMA,,,,PASS,Extracted from ind_prs07062024.pdf Page 7 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 7,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,Birlasoft Ltd.,BSOFT,,,,PASS,Extracted from ind_prs07062024.pdf Page 7 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 7,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,C.E. Info Systems Ltd.,MAPMYINDIA,,,,PASS,Extracted from ind_prs07062024.pdf Page 7 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 7,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,Central Depository Services (India) Ltd.,CDSL,,,,PASS,Extracted from ind_prs07062024.pdf Page 7 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 7,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,Cyient Ltd.,CYIENT,,,,PASS,Extracted from ind_prs07062024.pdf Page 7 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 7,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,eClerx Services Ltd.,ECLERX,,,,PASS,Extracted from ind_prs07062024.pdf Page 7 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 7,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,Fertilisers and Chemicals Travancore Ltd.,FACT,,,,PASS,Extracted from ind_prs07062024.pdf Page 7 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 7,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,General Insurance Corporation of India,GICRE,,,,PASS,Extracted from ind_prs07062024.pdf Page 7 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 7,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,Global Health Ltd.,MEDANTA,,,,PASS,Extracted from ind_prs07062024.pdf Page 7 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 7,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,IRCON International Ltd.,IRCON,,,,PASS,Extracted from ind_prs07062024.pdf Page 7 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 7,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,ITI Ltd.,ITI,,,,PASS,Extracted from ind_prs07062024.pdf Page 7 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 7,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,Jindal Saw Ltd.,JINDALSAW,,,,PASS,Extracted from ind_prs07062024.pdf Page 7 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,Jyothy Labs Ltd.,JYOTHYLAB,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,Karur Vysya Bank Ltd.,KARURVYSYA,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,Kaynes Technology India Ltd.,KAYNES,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,KPIT Technologies Ltd.,KPITTECH,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,Lupin Ltd.,LUPIN,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,Multi Commodity Exchange of India Ltd.,MCX,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,NLC India Ltd.,NLCINDIA,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,PCBL Ltd.,PCBL,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,PNB Housing Finance Ltd.,PNBHOUSING,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,Polycab India Ltd.,POLYCAB,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,Safari Industries (India) Ltd.,SAFARI,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,Shyam Metalics and Energy Ltd.,SHYAMMETL,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,Sonata Software Ltd.,SONATSOFTW,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,Supreme Industries Ltd.,SUPREMEIND,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,Tata Investment Corporation Ltd.,TATAINVEST,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,The New India Assurance Company Ltd.,NIACL,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,Welspun Corp Ltd.,WELCORP,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,Zensar Technolgies Ltd.,ZENSARTECH,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,ADDITION,The following companies are being included,ABB India Ltd.,ABB,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,ADDITION,The following companies are being included,Adani Ports and Special Economic Zone Ltd.,ADANIPORTS,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,ADDITION,The following companies are being included,Adani Power Ltd.,ADANIPOWER,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,ADDITION,The following companies are being included,Anand Rathi Wealth Ltd.,ANANDRATHI,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,ADDITION,The following companies are being included,Bajaj Auto Ltd.,BAJAJ-AUTO,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,ADDITION,The following companies are being included,Bharat Dynamics Ltd.,BDL,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,ADDITION,The following companies are being included,Bharat Electronics Ltd.,BEL,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,ADDITION,The following companies are being included,Cummins India Ltd.,CUMMINSIND,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,ADDITION,The following companies are being included,Dixon Technologies (India) Ltd.,DIXON,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,ADDITION,The following companies are being included,Exide Industries Ltd.,EXIDEIND,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,ADDITION,The following companies are being included,HBL Power Systems Ltd.,HBLPOWER,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,ADDITION,The following companies are being included,Hindustan Copper Ltd.,HINDCOPPER,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,ADDITION,The following companies are being included,Hitachi Energy India Ltd.,POWERINDIA,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,ADDITION,The following companies are being included,Housing & Urban Development Corporation Ltd.,HUDCO,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 8,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,ADDITION,The following companies are being included,Jindal Stainless Ltd.,JSL,,,,PASS,Extracted from ind_prs07062024.pdf Page 8 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 9,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,ADDITION,The following companies are being included,Jupiter Wagons Ltd.,JWL,,,,PASS,Extracted from ind_prs07062024.pdf Page 9 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 9,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,ADDITION,The following companies are being included,Kalpataru Projects International Ltd.,KPIL,,,,PASS,Extracted from ind_prs07062024.pdf Page 9 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 9,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,ADDITION,The following companies are being included,Mahindra & Mahindra Ltd.,M&M,,,,PASS,Extracted from ind_prs07062024.pdf Page 9 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 9,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,ADDITION,The following companies are being included,National Aluminium Co. Ltd.,NATIONALUM,,,,PASS,Extracted from ind_prs07062024.pdf Page 9 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 9,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,ADDITION,The following companies are being included,NBCC (India) Ltd.,NBCC,,,,PASS,Extracted from ind_prs07062024.pdf Page 9 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 9,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,ADDITION,The following companies are being included,NHPC Ltd.,NHPC,,,,PASS,Extracted from ind_prs07062024.pdf Page 9 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 9,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,ADDITION,The following companies are being included,Oil India Ltd.,OIL,,,,PASS,Extracted from ind_prs07062024.pdf Page 9 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 9,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,ADDITION,The following companies are being included,Punjab National Bank,PNB,,,,PASS,Extracted from ind_prs07062024.pdf Page 9 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 9,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,ADDITION,The following companies are being included,Rail Vikas Nigam Ltd.,RVNL,,,,PASS,Extracted from ind_prs07062024.pdf Page 9 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 9,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,ADDITION,The following companies are being included,Samvardhana Motherson International Ltd.,MOTHERSON,,,,PASS,Extracted from ind_prs07062024.pdf Page 9 table
ind_prs07062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024.pdf,Page 9,11) Nifty500 Momentum 50,7,9,"June 07, 2024","June 28, 2024",2024-JUN,ADDITION,The following companies are being included,Siemens Ltd.,SIEMENS,,,,PASS,Extracted from ind_prs07062024.pdf Page 9 table
